customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0386-CWRGM,0,-0.43991649313097614,1,1,0.5530239127578667,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,6477,0
5515-RUGKN,1,-0.43991649313097614,0,0,-0.9983355177615667,1,0,0,0,0,0,0,0,2,0,1,1,-0.3327480099521901,3719,0
0404-AHASP,1,-0.43991649313097614,1,0,1.6144803652185316,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,773,0
7279-NMVJC,0,-0.43991649313097614,0,0,-0.6309082842174903,1,0,2,1,1,1,1,1,1,1,0,0,-1.491020519067978,2807,0
2081-VEYEH,1,-0.43991649313097614,0,0,-1.2024617586193869,1,0,1,0,2,2,2,2,2,0,1,2,1.435403998224565,2762,0
6407-UTSLV,0,2.273158691738958,0,0,-1.243287006790951,1,0,1,0,2,0,0,2,0,0,1,0,0.6327560471443273,1104,0
4116-TZAQJ,0,-0.43991649313097614,0,0,-0.9575102695900026,1,0,1,2,0,0,0,0,0,0,1,1,0.3153528201125979,5152,1
9060-HJJRW,0,-0.43991649313097614,0,0,0.7571501536156868,0,1,0,0,2,2,0,2,2,1,1,1,-0.2779087089467081,2528,0
2587-YNLES,0,-0.43991649313097614,1,1,-1.0799860141046949,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,3,0
7398-SKNQZ,0,-0.43991649313097614,1,0,-1.2024617586193869,1,2,1,0,0,0,0,2,2,0,0,2,1.001674981181207,2374,0
5935-FCCNB,0,2.273158691738958,0,0,-0.6309082842174903,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788811,1065,0
1958-RNRKS,1,-0.43991649313097614,1,0,-0.10018005798715789,1,2,0,0,0,0,0,0,0,0,0,2,-0.49394231896830415,818,0
5136-RGMZO,1,-0.43991649313097614,0,0,-0.05935480981559385,1,2,0,0,2,0,2,2,0,0,1,2,0.2089978121019659,1780,0
8345-MVDYC,0,-0.43991649313097614,0,0,0.5121986645863027,1,0,0,2,0,2,2,2,2,2,0,0,0.5612987761371843,3127,0
8226-BXGES,1,-0.43991649313097614,1,0,1.2878783798460194,1,2,1,2,2,2,0,0,0,1,0,0,0.8205391081630994,4700,0
3877-JRJIP,1,-0.43991649313097614,0,0,-1.284112254962515,1,2,0,0,0,0,0,2,0,0,1,2,-0.16324471593524553,4846,1
8375-DKEBR,0,2.273158691738958,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,5447,1
9705-IOVQQ,1,2.273158691738958,1,1,1.1654026353313272,1,2,1,0,2,0,0,2,2,1,0,2,1.1379423351948288,4889,0
1015-OWJKI,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,3,-1.5192710680708021,1476,0
7511-YMXVQ,1,-0.43991649313097614,0,0,-0.9575102695900026,0,1,0,0,0,0,0,2,2,0,1,2,-0.6435040489832552,3575,1
2040-XBAVJ,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,1,2,2,2,2,2,2,2,0,0,1.651437608246161,6066,0
7551-JOHTI,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,3,-1.504314895069307,1484,1
8887-IPQNC,0,-0.43991649313097614,1,0,-1.0391607659331308,1,0,0,0,0,0,0,0,0,0,1,3,-0.681725379987076,2721,0
8646-JCOMS,0,-0.43991649313097614,1,0,1.3695288761891473,1,2,1,0,2,2,2,0,0,1,1,0,0.8570986421667539,5006,0
9804-ICWBG,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,5453,1
1222-KJNZD,1,-0.43991649313097614,1,1,0.3080724237284825,1,0,2,1,1,1,1,1,1,0,1,0,-1.4744025490663168,5747,0
0106-GHRQR,1,-0.43991649313097614,0,0,-0.6717335323890544,1,2,0,0,2,2,0,0,2,0,1,0,0.22063039110312907,387,0
5318-IXUZF,0,-0.43991649313097614,0,0,-1.243287006790951,1,0,1,0,2,0,0,2,0,0,1,0,0.7440964461554579,1382,1
3768-VHXQO,1,-0.43991649313097614,1,0,1.4103541243607114,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,1036,0
8952-WCVCD,0,-0.43991649313097614,1,0,0.3488976719000465,1,0,1,2,2,2,0,2,2,1,1,0,1.3190782082129364,3559,0
2418-TPEUN,0,-0.43991649313097614,1,1,0.9612763944735071,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,228,0
3963-RYFNS,0,-0.43991649313097614,0,0,1.6144803652185316,1,2,1,2,2,2,2,2,2,2,1,0,1.7179094882528059,6028,0
3198-VELRD,0,-0.43991649313097614,1,1,-1.2024617586193869,1,2,1,0,0,0,0,0,2,0,1,0,0.6643301901474837,2288,1
8540-ZQGEA,0,-0.43991649313097614,1,0,0.879625898130379,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,200,0
1320-REHCS,1,2.273158691738958,0,0,0.7979754017872509,1,2,1,0,2,2,2,2,2,0,1,2,1.5284646302338678,4807,0
4137-JOPHL,0,-0.43991649313097614,0,0,0.7163249054441229,1,0,1,0,0,2,2,0,2,2,1,0,0.82884809316393,3666,0
9436-ZBZCT,1,-0.43991649313097614,0,0,-0.7533840287321825,1,2,1,0,0,0,2,2,0,0,1,2,0.8371570781647607,332,1
7801-CEDNV,1,-0.43991649313097614,1,0,-0.22265580250185,1,0,0,2,0,0,0,0,0,1,0,1,-0.533825446972291,772,0
2057-BOYKM,0,2.273158691738958,1,0,1.6144803652185316,1,2,1,2,2,2,2,0,0,2,1,0,1.0581760791868549,5394,0
3658-QQJYD,1,-0.43991649313097614,0,0,1.2062278835028912,1,0,0,2,2,0,0,2,2,1,1,1,0.3170146171127639,3977,0
1803-BGNBD,0,-0.43991649313097614,0,0,-0.8350345250753105,1,0,0,0,2,0,2,0,0,0,1,2,-0.3477041829536853,5229,0
0134-XWXCE,0,2.273158691738958,0,0,0.4713734164147386,1,0,0,0,0,2,2,2,2,1,0,0,0.33529438411459117,2844,0
6950-TWMYB,1,-0.43991649313097614,1,1,0.879625898130379,1,0,1,0,2,0,2,0,0,2,1,0,0.5047976781315361,3706,0
5848-FHRFC,0,-0.43991649313097614,0,0,1.4511793725322755,1,0,2,1,1,1,1,1,1,2,0,0,-1.4860351280674797,697,0
2243-FNMMI,1,-0.43991649313097614,0,0,-0.5084325397027982,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,3546,0
2511-MORQY,1,-0.43991649313097614,1,1,0.7163249054441229,1,2,0,0,0,2,0,0,0,1,0,0,-0.32776261895169184,2263,0
5356-KZCKT,1,-0.43991649313097614,0,0,1.0429268908166351,1,2,2,1,1,1,1,1,1,2,1,1,-1.3397969920528607,931,0
9470-XCCEM,1,-0.43991649313097614,1,1,0.10394618287066229,1,2,1,0,2,0,0,2,0,0,1,0,0.827186296163764,2746,0
6519-CFDBX,0,-0.43991649313097614,0,0,-1.243287006790951,1,0,0,0,0,0,0,0,0,0,1,2,-0.6435040489832552,6023,0
3902-MIVLE,1,-0.43991649313097614,1,1,1.2470531316744553,1,2,0,2,0,2,2,0,2,2,0,3,0.36354493311741554,3958,0
0409-WTMPL,0,-0.43991649313097614,1,0,1.0429268908166351,1,2,1,2,2,2,0,2,2,1,1,1,1.5251410362335358,5221,0
8763-KIAFH,0,-0.43991649313097614,1,1,-0.22265580250185,1,0,2,1,1,1,1,1,1,1,1,3,-1.4694171580658184,4804,0
3669-WHAFY,0,-0.43991649313097614,1,0,1.5736551170469677,1,2,1,2,2,2,2,2,2,2,1,1,1.6747027662484868,6048,0
3055-VTCGS,0,-0.43991649313097614,0,0,1.2470531316744553,1,0,0,0,0,2,0,0,2,1,0,1,-0.20645143793956489,3040,0
3144-KMTWZ,1,-0.43991649313097614,1,0,1.5736551170469677,1,2,1,0,2,2,0,0,2,0,1,0,0.9468356801757247,5298,0
7279-BUYWN,0,2.273158691738958,0,0,0.3488976719000465,1,2,1,2,2,2,0,2,2,0,1,2,1.609892683242008,3968,1
7156-MHUGY,1,2.273158691738958,0,0,-0.7942092769037465,1,0,1,0,0,0,0,2,2,0,1,2,0.8554368451665879,371,1
7198-GLXTC,1,-0.43991649313097614,0,0,-1.243287006790951,1,0,1,0,0,0,0,2,0,0,0,2,0.4732235351283796,795,1
2007-QVGAW,0,-0.43991649313097614,1,1,1.4511793725322755,1,0,2,1,1,1,1,1,1,2,1,0,-1.5093002860698053,535,0
5207-PLSTK,1,-0.43991649313097614,1,1,-1.284112254962515,1,0,0,2,0,0,0,0,0,0,1,3,-0.532163649972125,4053,0
2307-FYNNL,1,2.273158691738958,0,0,1.3287036280175835,1,2,1,2,0,2,2,2,2,2,1,2,1.4719635322282196,5575,0
5605-XNWEN,1,2.273158691738958,1,0,1.6144803652185316,1,2,2,1,1,1,1,1,1,2,1,0,-1.3215172250510334,1352,0
2155-AMQRX,0,-0.43991649313097614,0,0,-0.18183055433028597,1,2,0,0,0,0,2,0,0,0,1,1,-0.32776261895169184,915,0
6181-AXXYF,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,1425,0
5091-HFAZW,0,-0.43991649313097614,0,0,-1.243287006790951,1,0,1,2,2,0,0,2,0,0,1,2,0.8770402061687477,1170,0
0516-VRYBW,0,-0.43991649313097614,0,1,-0.5900830360459263,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827115340671475,3344,1
2519-LBNQL,1,2.273158691738958,1,0,1.1245773871597633,1,2,1,0,2,2,0,2,2,1,1,2,1.3157546142126038,5122,0
8623-ULFNQ,0,2.273158691738958,0,0,-0.26348105067341404,1,2,0,0,0,0,2,0,2,0,1,2,0.042818112085353605,1133,0
8380-PEFPE,1,-0.43991649313097614,0,1,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.22893937610395967,5570,1
5687-DKDTV,0,-0.43991649313097614,0,0,-1.1616365104478228,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,5865,1
1568-LJSZU,1,-0.43991649313097614,1,1,1.4511793725322755,1,2,0,2,2,2,2,2,2,2,1,1,0.9119379431722362,5154,0
7530-HDYDS,0,-0.43991649313097614,0,0,0.2264219273853544,1,0,1,0,2,2,2,0,0,0,1,1,0.6477122201458225,2841,1
7789-HKSBS,0,2.273158691738958,1,0,0.3897229200716105,1,2,1,2,0,2,0,2,2,1,1,0,1.3440051632154282,3903,0
7416-CKTEP,0,-0.43991649313097614,1,0,1.002101642645071,1,0,2,1,1,1,1,1,1,2,1,0,-1.5009913010689746,264,0
2586-CWXVV,1,-0.43991649313097614,1,0,0.879625898130379,0,1,0,0,2,0,0,0,0,0,0,2,-1.1420431490330922,1092,0
3096-IZETN,0,-0.43991649313097614,0,0,-0.8350345250753105,1,0,1,0,0,0,0,0,2,0,0,0,0.4433111891253892,6433,1
2348-KCJLT,0,-0.43991649313097614,1,0,0.4713734164147386,1,0,0,2,2,2,0,0,0,1,1,3,-0.10840541492976351,2364,0
8401-EMUWF,1,-0.43991649313097614,1,1,0.3897229200716105,1,2,0,2,2,0,0,2,0,0,1,0,0.15415851109648415,2657,0
4193-IBKSW,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,1294,0
5377-NDTOU,0,-0.43991649313097614,1,1,1.5736551170469677,1,2,0,2,2,2,2,2,2,2,0,3,0.8737166121684152,5086,0
5922-ABDVO,0,-0.43991649313097614,1,0,-0.5492577878743623,1,2,1,0,0,2,0,0,2,0,0,3,0.827186296163764,1287,1
2474-LCNUE,0,-0.43991649313097614,1,0,-0.38595679518810616,1,2,0,0,0,0,2,2,2,0,1,1,0.2954112561106046,1119,0
0839-QNXME,0,-0.43991649313097614,0,0,-0.10018005798715789,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,4768,0
3506-OVLKD,1,-0.43991649313097614,0,0,0.10394618287066229,1,2,2,1,1,1,1,1,1,1,0,0,-1.2816340970470463,6453,0
9172-ANCRX,0,-0.43991649313097614,0,0,-0.9166850214184387,1,2,1,2,0,0,0,2,2,0,1,2,1.1279715531938321,6489,1
6650-VJONK,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,1,0,-0.6950197559884049,3660,0
2178-PMGCJ,1,-0.43991649313097614,0,0,-0.4267820433596702,1,0,1,0,0,0,0,0,0,0,1,3,0.16412929309748078,884,0
7492-TAFJD,1,-0.43991649313097614,1,1,-1.0391607659331308,0,1,0,2,2,2,0,0,0,2,0,3,-0.8711702380060141,2427,0
2773-MADBQ,0,-0.43991649313097614,0,0,0.14477143104222634,0,1,0,2,2,2,2,0,2,2,1,3,-0.3875873109576722,1501,0
6016-LVTJQ,0,-0.43991649313097614,1,1,0.06312093469909826,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,5606,0
7860-KSUGX,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,0,2,2,2,0,0,0,2,0,1,-0.010359391919962149,3996,0
8966-KZXXA,1,-0.43991649313097614,1,1,0.14477143104222634,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,6399,0
6910-HADCM,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,2,0,0,0,0,0,2,0.3851482941195749,5821,1
4816-LXZYW,0,-0.43991649313097614,0,0,-0.38595679518810616,1,2,1,0,2,0,0,0,0,0,1,2,0.47820892612887816,1162,1
9606-PBKBQ,1,2.273158691738958,1,0,-0.018529561644029812,1,2,1,0,0,0,0,0,2,0,1,2,0.6726391751483144,2290,1
5149-QYTTU,0,-0.43991649313097614,1,1,1.5736551170469677,1,2,1,2,2,2,2,0,0,1,1,1,1.0099839661820376,5359,0
2070-XYMFH,0,2.273158691738958,0,0,-0.38595679518810616,1,2,1,0,0,2,0,0,0,0,1,3,0.48485611412954227,1388,0
2085-BOJKI,1,-0.43991649313097614,1,0,-0.6309082842174903,1,0,1,0,0,2,0,2,2,1,1,0,1.0598378761870213,1039,0
0817-HSUSE,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,2,2,2,2,0,1,2,0.356897745116751,5771,0
5442-PPTJY,1,-0.43991649313097614,1,1,-0.8350345250753105,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,2234,0
1927-QEWMY,0,-0.43991649313097614,1,0,1.6144803652185316,1,0,2,1,1,1,1,1,1,2,0,1,-1.4710789550659844,911,0
1663-MHLHE,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142856770703037,1479,0
5663-QBGIS,1,2.273158691738958,1,0,1.6144803652185316,1,2,1,0,2,0,0,2,2,2,0,0,1.116338974192669,5466,0
4450-MDZFX,1,-0.43991649313097614,1,1,1.1245773871597633,1,2,1,0,0,0,0,0,0,0,0,0,0.31867641411292996,3780,0
6701-DHKWQ,0,-0.43991649313097614,1,1,1.1654026353313272,0,1,0,0,2,2,2,2,0,2,0,1,-0.44575020596348647,2824,0
7554-AKDQF,0,-0.43991649313097614,1,0,-1.0799860141046949,1,0,0,0,0,0,0,0,0,0,0,3,-0.6351950639824246,2809,0
3536-IQCTX,1,2.273158691738958,1,0,-0.018529561644029812,1,2,1,0,0,0,0,0,2,0,0,2,0.682609957149311,2317,1
4911-BANWH,0,-0.43991649313097614,0,1,-0.05935480981559385,1,2,1,0,0,0,0,2,0,0,1,1,0.7241548821534641,2344,1
8496-EJAUI,1,-0.43991649313097614,0,0,-0.5492577878743623,1,0,1,0,2,0,0,0,0,0,1,1,0.3020584441112687,784,1
0794-YVSGE,1,-0.43991649313097614,1,1,1.6144803652185316,1,0,2,1,1,1,1,1,1,2,0,0,-1.477726143066649,736,0
5423-BHIXO,0,-0.43991649313097614,0,0,-0.018529561644029812,1,2,0,0,2,0,0,0,0,0,1,2,-0.3510277769540174,1248,0
6908-VVYHM,1,-0.43991649313097614,1,0,1.3287036280175835,1,2,1,0,2,0,0,0,2,0,1,2,0.8604222361670865,4868,0
2959-EEXWB,0,-0.43991649313097614,1,1,0.5121986645863027,0,1,0,2,0,0,0,2,2,0,1,0,-0.4607063789649817,1969,0
1839-UMACK,1,-0.43991649313097614,0,0,0.3897229200716105,1,2,2,1,1,1,1,1,1,1,0,2,-1.3198554280508674,6438,0
3030-YDNRM,1,-0.43991649313097614,0,0,-0.9983355177615667,1,2,1,0,0,0,0,0,0,0,1,2,0.33529438411459117,4721,0
7321-KKSDU,1,-0.43991649313097614,0,1,-0.018529561644029812,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,5480,0
3402-XRIUO,0,2.273158691738958,1,0,-0.4267820433596702,1,2,0,2,2,0,2,0,0,0,1,3,-0.04027173792295256,691,0
3132-TVFDZ,1,2.273158691738958,1,0,1.002101642645071,0,1,0,0,0,0,0,2,2,0,1,2,-0.6617838159850825,2230,1
8286-AFUYI,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,2,0,0,0,0,0,0,0,2,-0.5587524019747828,3980,0
8080-DDEMJ,1,2.273158691738958,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,2,-0.6534748309842519,3812,1
8356-WUAOJ,0,-0.43991649313097614,1,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,1,2,-0.6567984249845842,3810,0
6365-MTGZX,1,-0.43991649313097614,0,0,-0.3451315470165421,1,0,1,0,0,0,2,2,2,0,1,2,1.0382345151848615,1750,1
1349-WXNGG,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,0,0,-1.4860351280674797,1607,1
8058-DMYRU,1,2.273158691738958,0,0,0.879625898130379,1,2,1,0,2,0,0,0,2,0,1,2,0.8404806721650927,4183,0
9350-ZXYJC,0,-0.43991649313097614,0,0,-1.1616365104478228,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,301,0
6990-YNRIO,1,-0.43991649313097614,1,1,1.3287036280175835,1,2,1,2,0,2,2,2,2,2,0,0,1.4586691562268908,5470,1
8958-JPTRR,0,-0.43991649313097614,1,0,0.9612763944735071,1,2,2,1,1,1,1,1,1,1,0,2,-1.3447823830533592,479,0
6959-GQEGV,1,-0.43991649313097614,0,0,0.5121986645863027,1,0,0,2,0,2,0,2,2,0,1,2,0.3718539181182462,2848,0
3173-WSSUE,0,-0.43991649313097614,1,1,1.5736551170469677,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,765,0
1265-HVPZB,1,-0.43991649313097614,1,0,1.0837521389881992,1,0,0,2,2,2,0,2,0,1,0,1,0.05445069108651675,3382,0
4115-UMJFQ,1,-0.43991649313097614,0,0,1.4920046207038395,0,1,0,0,2,2,0,0,0,1,1,0,-0.9642308700153169,2138,0
7369-TRPFD,1,-0.43991649313097614,0,0,-0.5492577878743623,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,2414,0
1098-KFQEC,0,-0.43991649313097614,1,1,0.920451146301943,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,166,0
7190-XHTWJ,0,-0.43991649313097614,0,0,0.2264219273853544,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,5799,0
0621-TWIEM,1,-0.43991649313097614,0,0,-0.9166850214184387,1,0,0,0,0,0,0,0,0,0,1,2,-0.6385186579827569,3440,1
3537-RYBHH,0,2.273158691738958,1,0,0.5938491609294307,1,2,0,2,2,2,0,0,0,0,1,1,0.08934842809000525,2832,0
2485-ITVKB,0,-0.43991649313097614,1,0,-1.243287006790951,0,1,0,0,0,0,0,0,2,0,1,2,-0.9858342310174765,5381,1
3669-OYSJI,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,1,-0.6169152969805971,3905,1
1612-EOHDH,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,2,-0.6518130339840859,3813,1
6702-OHFWR,1,2.273158691738958,0,0,-1.284112254962515,0,1,0,0,2,2,0,0,2,0,1,2,-0.7132995229902325,3658,1
5296-BFCYD,1,-0.43991649313097614,1,1,0.5530239127578667,1,0,2,1,1,1,1,1,1,2,1,3,-1.4843733310673135,6409,0
4510-PYUSH,0,2.273158691738958,0,0,0.2264219273853544,1,0,0,2,2,0,0,0,0,0,1,1,-0.2529817539442163,1889,1
9359-JANWS,0,-0.43991649313097614,1,0,1.3287036280175835,1,0,0,2,0,2,2,0,0,2,0,1,-0.19481885893840195,3300,0
7517-SAWMO,0,-0.43991649313097614,1,0,-0.5492577878743623,1,0,1,2,0,0,0,0,0,0,1,2,0.2804550831091094,815,1
4143-HHPMK,1,-0.43991649313097614,0,0,0.7979754017872509,1,0,1,0,2,0,0,0,2,0,1,2,0.684271754149477,3688,1
3279-DYZQM,1,-0.43991649313097614,1,1,1.5736551170469677,1,0,2,1,1,1,1,1,1,2,0,3,-1.505976692069473,683,0
7054-LGEQW,0,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,3,-0.6252242819814278,3826,1
0523-VNGTF,0,2.273158691738958,0,0,0.7979754017872509,0,1,0,0,2,2,2,2,0,0,1,2,-0.4740007549663106,2221,0
9575-IWCAZ,1,-0.43991649313097614,1,0,-1.0799860141046949,1,2,2,1,1,1,1,1,1,1,0,3,-1.3181936310507012,1207,0
7105-MXJLL,0,2.273158691738958,1,0,-0.26348105067341404,1,0,0,0,0,2,0,0,2,1,0,3,-0.1349941669324214,1054,0
7064-FRRSW,1,2.273158691738958,0,0,0.6346744091009948,1,2,1,0,2,0,0,2,2,1,1,2,1.1379423351948288,4012,0
7940-UQQUG,0,-0.43991649313097614,1,1,1.2878783798460194,1,2,1,2,0,0,2,2,2,1,1,0,1.3174164112127704,5332,0
0923-PNFUB,0,-0.43991649313097614,0,0,-1.2024617586193869,1,0,1,0,2,0,0,2,0,0,0,2,0.6310942501441613,2120,1
3961-SXAXY,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,1,0,-0.6883725679877406,3735,0
7010-BRBUU,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,2,1,1,1,1,1,1,2,0,1,-1.3514295710540236,1245,0
3566-HJGPK,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,1,3,-0.6385186579827569,3819,0
3062-ICYZQ,0,-0.43991649313097614,1,1,0.7571501536156868,1,2,1,2,2,0,0,0,2,0,1,2,0.9651154471775519,3864,0
9938-PRCVK,0,-0.43991649313097614,1,1,0.3488976719000465,1,0,2,1,1,1,1,1,1,2,0,0,-1.4976677070686424,6035,0
0973-KYVNF,0,-0.43991649313097614,1,1,1.6144803652185316,1,0,0,2,2,2,0,2,0,2,1,1,0.19570343610063723,4243,0
5129-HHMZC,0,-0.43991649313097614,1,0,0.4305481682431746,1,2,0,2,2,0,2,2,2,2,0,1,0.720831288153132,3096,0
9637-CDTKZ,1,-0.43991649313097614,1,0,1.6144803652185316,1,2,1,2,2,2,2,2,2,2,1,1,1.639805029244998,6050,0
3946-JEWRQ,1,-0.43991649313097614,1,0,0.5938491609294307,1,2,1,0,0,0,0,2,2,1,1,1,1.0116457631822036,3886,0
7873-CVMAW,1,-0.43991649313097614,0,0,1.6144803652185316,1,2,0,2,2,2,2,2,2,2,0,1,0.7906267621601091,5130,0
0463-WZZKO,1,-0.43991649313097614,0,0,-1.2024617586193869,1,0,2,1,1,1,1,1,1,0,1,1,-1.462769970065154,5316,0
3494-JCHRQ,1,-0.43991649313097614,0,0,-1.284112254962515,1,0,1,0,0,0,0,0,0,0,1,2,0.17576187209864347,5501,1
6474-FVJLC,1,-0.43991649313097614,0,0,-1.243287006790951,1,2,1,0,0,0,0,0,2,0,1,2,0.7058751151516368,1129,1
4524-QCSSM,1,-0.43991649313097614,0,0,-0.26348105067341404,0,1,0,2,2,0,0,0,2,0,1,0,-0.6684310039857471,295,0
5832-EXGTT,1,-0.43991649313097614,1,1,-0.14100530615872192,1,0,0,2,0,0,0,0,2,0,1,3,-0.15161213693408263,1386,0
8840-DQLGN,0,2.273158691738958,1,0,0.10394618287066229,1,2,1,2,2,0,2,2,0,0,1,0,1.1877962451998125,3159,1
2039-JONDJ,1,-0.43991649313097614,0,0,-0.22265580250185,1,0,0,2,2,0,0,0,0,1,0,0,-0.3094828519498643,876,0
7217-JYHOQ,1,-0.43991649313097614,1,1,-0.3451315470165421,1,0,0,2,2,0,2,0,2,0,1,1,0.18407085709947407,1204,0
6695-FRVEC,1,-0.43991649313097614,1,1,1.4103541243607114,1,0,0,2,0,2,2,0,0,2,1,0,-0.14496494893341827,3379,0
4547-LYTDD,0,-0.43991649313097614,0,0,-0.6717335323890544,1,2,1,0,0,0,0,0,0,0,0,2,0.2621753161072821,362,1
9894-QMIMJ,0,-0.43991649313097614,0,0,-0.38595679518810616,1,0,0,0,2,2,0,0,0,1,0,0,-0.29785027294870164,595,0
8069-YQQAJ,1,-0.43991649313097614,0,0,-0.7533840287321825,0,1,0,0,2,0,0,0,0,0,1,3,-1.1187779910307663,3582,0
6770-XUAGN,0,-0.43991649313097614,1,1,-1.284112254962515,1,0,2,1,1,1,1,1,1,0,1,2,-1.4544609850643233,1728,1
4193-ORFCL,0,2.273158691738958,0,0,-1.284112254962515,1,0,0,0,0,0,0,0,0,0,0,3,-0.6534748309842519,3812,1
1636-NTNCO,1,2.273158691738958,0,0,-1.1616365104478228,0,1,0,0,2,0,0,2,2,0,1,1,-0.4590445819648154,1693,0
3466-WAESX,1,-0.43991649313097614,0,1,-0.6717335323890544,1,2,0,2,2,0,0,0,2,0,1,2,0.14418772909548702,167,0
9281-PKKZE,0,-0.43991649313097614,1,0,0.5530239127578667,0,1,0,0,0,0,0,2,2,0,1,2,-0.6916961619880726,1634,0
3638-VBZTA,1,-0.43991649313097614,0,1,1.4511793725322755,1,2,0,2,2,0,2,2,2,2,1,0,0.722493085153298,4827,0
7459-IMVYU,1,-0.43991649313097614,0,0,0.2264219273853544,1,2,0,2,2,2,2,0,0,0,0,2,0.1724382780983114,2307,0
7776-QWNFX,1,2.273158691738958,1,0,-0.10018005798715789,1,0,0,0,2,0,0,0,0,0,1,0,-0.4773243489666429,951,1
6689-TCZHQ,0,2.273158691738958,0,0,-1.1208112622762587,1,0,1,0,0,0,0,0,2,0,0,2,0.47156173812821356,3246,1
8563-OYMQY,1,-0.43991649313097614,0,0,-0.6309082842174903,1,0,1,0,2,2,0,0,2,0,1,1,0.8703930181680831,1074,0
0754-EEBDC,1,-0.43991649313097614,1,1,-1.1616365104478228,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,5824,0
5777-ZPQNC,0,-0.43991649313097614,0,0,-0.8350345250753105,1,0,2,1,1,1,1,1,1,1,0,2,-1.4827115340671475,2249,0
1951-IEYXM,1,-0.43991649313097614,1,1,1.6144803652185316,1,2,0,2,2,2,2,2,2,2,1,1,0.85876043916692,5182,0
3318-NMQXL,1,-0.43991649313097614,0,0,-1.2024617586193869,1,0,1,0,0,0,0,2,2,0,1,2,0.9052907551715716,2313,0
3143-ILDAL,1,-0.43991649313097614,0,0,0.9612763944735071,1,2,1,0,2,0,2,0,2,0,1,2,0.9867188081797118,4314,1
1022-RKXDR,0,-0.43991649313097614,0,0,0.3488976719000465,1,2,2,1,1,1,1,1,1,1,1,3,-1.3265026160515319,6470,0
